LAT,LON,PLACE,YEAR,MONTH,DAY,PRECTOT,QV2M,RH2M,PS,T2M_RANGE,TS,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,TEMPERATURE,WS10M_RANGE,WS10M_MIN,WS10M_MAX,WS10M
23.79831,86.44081,DHANBAD,2017,4,26,0,7.19,22.05,97.41,17.6,34.54,8.34,8.34,41.59,24,33.19,3.94,0.89,4.83,3.22
23.79831,86.44081,DHANBAD,2017,4,27,0.04,8.89,26.61,97.53,15.13,35.83,11.32,11.32,41.29,26.17,33.62,1.93,0.36,2.29,1.07
23.79831,86.44081,DHANBAD,2017,4,28,0.77,8.91,27.05,97.54,16.19,35.24,10.37,10.36,41.86,25.67,33.36,3.63,0.48,4.11,2.26
23.79831,86.44081,DHANBAD,2017,4,29,0.01,8.28,24.25,97.54,16.93,36.53,10.23,10.23,42.24,25.32,34.04,5.12,0.47,5.59,1.64
23.79831,86.44081,DHANBAD,2017,4,30,1.28,12.49,36.78,97.5,15.68,36.77,16.52,16.52,41.51,25.83,33.87,5.62,0.38,6,3.21
23.79831,86.44081,DHANBAD,2017,5,1,23.89,15.37,54.39,97.71,11.9,32.1,20.17,20.17,37.42,25.52,30.62,3.74,1.99,5.73,3.3
23.79831,86.44081,DHANBAD,2017,5,2,1.98,14.18,51.38,97.84,13.67,32.32,18.84,18.84,37.04,23.37,30.24,3.89,0.48,4.37,1.9
23.79831,86.44081,DHANBAD,2017,5,3,0.52,12.34,42.67,97.76,15.35,33.45,16.49,16.49,38.87,23.52,31.07,2.81,0.28,3.1,1.84
23.79831,86.44081,DHANBAD,2017,5,4,0,10.83,34.56,97.64,17.21,34.16,14.42,14.42,40.95,23.74,32.48,2.34,0.93,3.27,1.97
23.79831,86.44081,DHANBAD,2017,5,5,0.01,11.35,34.4,97.54,16.94,35.2,15.04,15.04,41.96,25.03,33.37,2.12,0.55,2.67,1.58
23.79831,86.44081,DHANBAD,2017,5,6,0.49,10.35,30.85,97.65,16.95,34.96,13.36,13.35,42.59,25.64,33.7,2.11,0.5,2.61,1.53
23.79831,86.44081,DHANBAD,2017,5,7,0.23,10.28,30.45,97.59,17.35,35.63,13.62,13.62,42.65,25.3,33.8,3.55,1.32,4.87,2.86
23.79831,86.44081,DHANBAD,2017,5,8,0.03,12.34,37.09,97.57,15.48,36.27,16.6,16.6,41.33,25.86,33.53,4.27,0.87,5.13,2.83
23.79831,86.44081,DHANBAD,2017,5,9,1.86,14.35,46.05,97.53,12.73,34.18,19.06,19.06,38.91,26.17,32.32,4.32,1.63,5.94,3.92
23.79831,86.44081,DHANBAD,2017,5,10,0.34,14.17,45.66,97.64,13.67,34.6,18.95,18.95,39.36,25.69,32.27,3.5,2.25,5.76,3.83
23.79831,86.44081,DHANBAD,2017,5,11,5.37,14.29,44.71,97.62,14.43,34.63,19.06,19.06,41.02,26.59,32.79,3.3,2.39,5.7,3.81
23.79831,86.44081,DHANBAD,2017,5,12,2.1,14.42,45.91,97.6,15.29,34.58,19.14,19.14,40.28,24.99,32.48,4.03,1.56,5.59,2.76
23.79831,86.44081,DHANBAD,2017,5,13,2.22,14.08,43.06,97.38,15.46,35.47,18.8,18.8,40.97,25.51,33.16,2.42,0.97,3.38,2.03
23.79831,86.44081,DHANBAD,2017,5,14,3.61,14.45,43.68,97.19,15.65,35.4,19.01,19.01,41.55,25.9,33.32,3.21,0.89,4.1,2.77
23.79831,86.44081,DHANBAD,2017,5,15,1.14,14.88,41.92,97,17.32,37.16,19.35,19.35,43.47,26.15,34.55,5.56,0.12,5.68,2.82
23.79831,86.44081,DHANBAD,2017,5,16,5.36,16.37,49.16,96.92,15.05,35.35,20.91,20.91,41.68,26.62,33.37,5.8,0.09,5.9,3.41
23.79831,86.44081,DHANBAD,2017,5,17,2.44,17.36,53.62,97.06,12.9,35.34,22.16,22.16,39.76,26.86,32.89,3.11,2.24,5.35,3.18
23.79831,86.44081,DHANBAD,2017,5,18,2.66,17,51.2,97.18,13.55,35.78,21.78,21.78,40.35,26.8,33.36,3.01,0.11,3.12,1.87
23.79831,86.44081,DHANBAD,2017,5,19,0.7,14.6,41.28,97.26,14.06,36.58,18.98,18.98,41.52,27.46,34.55,1.96,1.13,3.1,2.27
23.79831,86.44081,DHANBAD,2017,5,20,0.89,12.36,33.24,97.08,14.89,36.96,16.5,16.5,42.6,27.7,35.44,2.23,0.36,2.58,1.55
23.79831,86.44081,DHANBAD,2017,5,21,2.94,12.02,32.19,97.04,15.07,37.58,15.92,15.92,43.16,28.09,35.51,1.86,0.4,2.25,1.11
23.79831,86.44081,DHANBAD,2017,5,22,2.69,14.06,40.37,97.16,15.3,36.57,18.51,18.51,41.75,26.45,34.25,2.17,1.18,3.35,2.22
23.79831,86.44081,DHANBAD,2017,5,23,6.92,16.39,48.86,97.24,12.57,35.15,21.16,21.16,40.37,27.8,33.56,2.97,3.13,6.1,4.3
23.79831,86.44081,DHANBAD,2017,5,24,3.24,16.16,48.47,97.22,13.1,35.38,20.79,20.79,40.68,27.59,33.45,3.19,2.43,5.62,3.89
23.79831,86.44081,DHANBAD,2017,5,25,0.07,15.19,42.46,97.11,15.31,37.14,19.92,19.93,42.42,27.11,34.72,3.36,2.61,5.97,3.53
23.79831,86.44081,DHANBAD,2017,5,26,16.39,16.65,49.55,97.11,13.22,35.35,21.43,21.43,41.08,27.87,33.57,3.82,2.38,6.21,4.1
23.79831,86.44081,DHANBAD,2017,5,27,5.64,17.48,58.71,97.2,11.9,33.63,22.28,22.28,37.65,25.74,31.43,3.15,1.64,4.79,2.94
23.79831,86.44081,DHANBAD,2017,5,28,2.75,17.61,57.55,97.1,9.91,33.87,22.44,22.44,36.95,27.04,31.89,2.58,1.29,3.87,2.58
23.79831,86.44081,DHANBAD,2017,5,29,7.95,17.33,56.49,96.93,10.43,33.61,22.12,22.12,37.13,26.7,31.91,1.67,0.51,2.18,1.55
23.79831,86.44081,DHANBAD,2017,5,30,2.52,17.29,55.15,96.75,11.57,34.24,22.05,22.05,38.09,26.51,32.26,2.62,0.36,2.97,1.96
23.79831,86.44081,DHANBAD,2017,5,31,2.24,16.74,53.1,96.99,11.73,34.61,21.44,21.44,38.11,26.38,32.4,2.59,0.43,3.02,1.93
23.79831,86.44081,DHANBAD,2017,6,1,1.45,16.53,48.8,97.03,12.89,35.58,21.37,21.37,40.23,27.34,33.69,2.86,1.21,4.07,2.78
23.79831,86.44081,DHANBAD,2017,6,2,5.25,17.07,50.22,97.07,13.08,35.2,21.83,21.83,40.83,27.75,33.76,3.33,2.75,6.09,4.14
23.79831,86.44081,DHANBAD,2017,6,3,2.88,14.42,40.64,96.99,16.32,35.3,18.6,18.6,42.84,26.52,34.54,4.65,0.84,5.49,3.71
23.79831,86.44081,DHANBAD,2017,6,4,0.04,12.59,33.31,96.86,16.59,37.47,16.75,16.74,44.2,27.6,35.69,2.81,0.57,3.38,1.98
23.79831,86.44081,DHANBAD,2017,6,5,0.05,16.21,43.97,96.91,15.24,37.47,20.79,20.79,43.1,27.85,35.2,5.77,1.51,7.28,3.65
23.79831,86.44081,DHANBAD,2017,6,6,10.23,19.02,62.93,97.26,7.04,32.59,23.72,23.72,35.32,28.27,31.69,4.81,0.91,5.71,2.94
23.79831,86.44081,DHANBAD,2017,6,7,0.94,17.92,59.55,97.27,8.01,33.12,22.73,22.73,36.06,28.05,31.62,3.43,0.56,3.99,2.24
23.79831,86.44081,DHANBAD,2017,6,8,1.94,17.4,55.04,97.11,10.63,34.57,22.2,22.2,37.88,27.24,32.47,1.9,1.09,3,1.79
23.79831,86.44081,DHANBAD,2017,6,9,1.37,17.27,54.47,97.02,9.61,34.97,22.1,22.1,37.44,27.83,32.51,4.14,0.17,4.31,1.86
23.79831,86.44081,DHANBAD,2017,6,10,1.5,18.22,64.6,96.99,7.62,31.99,22.99,22.99,34.64,27.02,30.43,1.97,2.1,4.07,3.16
23.79831,86.44081,DHANBAD,2017,6,11,3.63,17.9,60.06,96.85,9.86,33.39,22.65,22.65,36.6,26.74,31.38,3.18,0.78,3.96,2.44
23.79831,86.44081,DHANBAD,2017,6,12,5.17,18.32,62.15,96.79,9.81,32.99,23,23,36.57,26.76,31.16,4.21,0.86,5.07,2.79
23.79831,86.44081,DHANBAD,2017,6,13,0.15,16.21,47.19,96.8,13.73,35.44,20.87,20.87,41.38,27.65,33.91,3.99,3.2,7.2,4.81
23.79831,86.44081,DHANBAD,2017,6,14,0.36,16.25,46.91,97.03,13.97,36.11,20.99,20.99,41.61,27.64,34.11,5.02,1.49,6.51,4.15
23.79831,86.44081,DHANBAD,2017,6,15,17.7,18.7,64.38,97.09,7.8,31.95,23.41,23.41,35.3,27.5,30.95,2.49,2.58,5.06,3.69
23.79831,86.44081,DHANBAD,2017,6,16,9.65,18.39,65.4,97.07,8.61,31.6,23.11,23.11,35.05,26.43,30.39,2.67,0.74,3.41,1.97
23.79831,86.44081,DHANBAD,2017,6,17,13.59,17.73,59.68,97.03,11.08,32.34,22.49,22.49,37.17,26.09,31.35,2.44,1.93,4.37,3.13
23.79831,86.44081,DHANBAD,2017,6,18,1.77,17.75,56.77,96.87,12.62,33.14,22.51,22.51,38.72,26.1,32.23,3.21,2.22,5.43,3.53
23.79831,86.44081,DHANBAD,2017,6,19,39.75,19.17,63.42,96.82,8.92,32.24,23.74,23.74,36.45,27.53,31.61,4.67,0.45,5.12,3.33
23.79831,86.44081,DHANBAD,2017,6,20,33.28,20.78,81.09,96.9,6.83,28.98,25.15,25.15,32.6,25.76,28.72,3.04,2.25,5.29,4.18
23.79831,86.44081,DHANBAD,2017,6,21,24.75,19.4,78.01,96.95,7.37,28.54,24.02,24.02,32.7,25.32,28.22,3.61,0.45,4.05,3.01
23.79831,86.44081,DHANBAD,2017,6,22,9.65,19.08,70.96,96.94,9.6,29.86,23.73,23.73,34.77,25.17,29.57,3.9,0.4,4.3,2.63
23.79831,86.44081,DHANBAD,2017,6,23,1.35,19.52,73.63,96.92,7.8,29.68,24.1,24.11,33.49,25.69,29.33,3.85,0.3,4.15,2.59
23.79831,86.44081,DHANBAD,2017,6,24,3.25,20.1,76.5,96.84,8.27,30.08,24.59,24.59,33.95,25.68,29.15,3.39,1.08,4.47,2.72
23.79831,86.44081,DHANBAD,2017,6,25,2.93,19.79,77.36,96.83,8.1,29.7,24.33,24.33,33.42,25.32,28.68,4.84,1.33,6.18,3.63
23.79831,86.44081,DHANBAD,2017,6,26,4.14,19.77,77.2,96.97,8.37,29.9,24.33,24.33,33.17,24.8,28.73,3.97,1.13,5.1,3.41
23.79831,86.44081,DHANBAD,2017,6,27,8.97,20.08,79.25,96.97,7.72,29.34,24.6,24.6,32.99,25.27,28.54,3.65,3.52,7.17,5.07
23.79831,86.44081,DHANBAD,2017,6,28,3.02,20.57,81.46,97.03,6.73,29.1,25.01,25.01,32.46,25.72,28.49,4.47,3.7,8.18,5.69
23.79831,86.44081,DHANBAD,2017,6,29,1.84,20.11,79.07,96.96,6.71,29.44,24.63,24.63,32.38,25.67,28.61,2.87,3.2,6.06,4.67
23.79831,86.44081,DHANBAD,2017,6,30,4.54,20.98,85.6,96.74,4.5,27.97,25.29,25.29,30.4,25.9,27.92,1.88,2.63,4.51,3.83
23.79831,86.44081,DHANBAD,2017,7,1,12.12,21.58,87.98,96.6,4.34,27.99,25.74,25.74,30.51,26.16,27.91,2.76,1.16,3.93,2.42
23.79831,86.44081,DHANBAD,2017,7,2,17.54,20.84,88.5,96.75,3.6,27.14,25.18,25.18,29.41,25.81,27.24,3.71,1.35,5.06,3.04
23.79831,86.44081,DHANBAD,2017,7,3,20.29,20.52,83.37,96.85,7.13,27.96,24.94,24.94,32.25,25.13,28.02,3.69,2.02,5.72,3.74
23.79831,86.44081,DHANBAD,2017,7,4,20.26,19.75,81.15,96.78,7.27,27.91,24.3,24.3,32.02,24.75,27.82,2.13,3,5.13,4.25
23.79831,86.44081,DHANBAD,2017,7,5,10.66,20.31,82.93,96.87,7.14,27.98,24.78,24.78,31.8,24.67,27.94,4.65,0.93,5.58,3.32
23.79831,86.44081,DHANBAD,2017,7,6,11.31,20.15,77.91,97,7.85,29.45,24.64,24.64,33.17,25.31,28.91,2.12,0.73,2.85,1.93
23.79831,86.44081,DHANBAD,2017,7,7,3.11,20.87,83.23,96.99,4.97,28.42,25.24,25.25,30.92,25.95,28.36,2,0.79,2.79,1.91
23.79831,86.44081,DHANBAD,2017,7,8,4.26,20.48,79.88,96.97,7.24,29.12,24.94,24.94,32.74,25.5,28.74,1.21,1.84,3.05,2.36
23.79831,86.44081,DHANBAD,2017,7,9,7.78,20.99,86.2,97.07,4.96,27.91,25.35,25.35,30.68,25.71,27.86,2.74,2.04,4.78,3.5
23.79831,86.44081,DHANBAD,2017,7,10,11.45,21.29,88.77,97.09,4.63,27.59,25.6,25.6,30.28,25.65,27.61,4.13,2.31,6.44,3.9
23.79831,86.44081,DHANBAD,2017,7,11,26.46,20.57,83.46,97.1,6.09,28.25,25.02,25.02,31.58,25.49,28.08,2.72,0.82,3.55,2.08
23.79831,86.44081,DHANBAD,2017,7,12,17.33,20.33,88.32,97.15,4.75,27.1,24.84,24.84,29.72,24.98,26.93,3.34,0.51,3.85,2.04
23.79831,86.44081,DHANBAD,2017,7,13,10.99,19.69,88.77,97.12,4.33,26.36,24.31,24.31,28.91,24.57,26.29,2.65,1.03,3.68,2.37
23.79831,86.44081,DHANBAD,2017,7,14,5.88,19.69,84.16,97.07,7.05,27.59,24.3,24.3,30.91,23.86,27.19,2.9,1.55,4.45,2.92
23.79831,86.44081,DHANBAD,2017,7,15,6.09,20.5,83.42,97.03,7.14,28.59,24.96,24.96,31.89,24.75,28.02,3.58,1.29,4.87,3.07
